"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","rt","stimulus","response","task","pixels_per_unit","is_correct","search_difficulty","enhanced","originalDigits","currentSpanLength","reversedDigits","span_length","correct_digits","digit_accuracy","trial_Type","VISsearch_propcorrect","VISsearch_meanRT","DSBpre_propcorrect","DSBpre_maxspan","DSBpre_digitaccuracy","DSBpre_rt","vegetationLevel","imageType","DSBpost_propcorrect","DSBpost_maxspan","DSBpost_digitaccuracy","DSBpost_rt","block","trial","trialid","VisDifficulty","Vis_meanRT","Vis_propCorr","imageIDX","attention_check_correct","target_button","question_order","image_id","iamge_set"
"","","","","","html-button-response","363","1919022","0.0-357.0","39","male","1834","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","364","1920209","0.0-358.0","39","male","1186","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","365","1922712","0.0-359.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","366","1924384","0.0-360.0","39","male","1671.4000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","367","1926887","0.0-361.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","368","1928340","0.0-362.0","39","male","1452.5","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","369","1930460","0.0-363.0","39","male","2118.600000023842","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","370","1932635","0.0-364.0","39","male","2173.2000000178814","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","371","1933986","0.0-365.0","39","male","1349.5","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","372","1935005","0.0-366.0","39","male","1018.3000000119209","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","373","1937507","0.0-367.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","374","1938935","0.0-368.0","39","male","1426.699999988079","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","375","1938943","0.0-369.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.7","1601.457142863955","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","376","1940344","0.0-370.0","39","male","1400","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","377","1949271","0.0-371.0","39","male","","DSB","","DSB 05073556","","","","","[0,5,0,7,3,5,5,6]","8","65537050","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","378","1963896","0.0-372.0","39","male","1966404.2000000179","DSBrecall","65537050","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","379","1963899","0.0-373.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","1966404.2000000179","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","380","1965428","0.0-374.0","39","male","1527","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","381","1980431","0.0-375.0","39","male","null","img9","null","img9","","","","","","","","","","","","","","","","","","3","1","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","382","1984709","0.0-376.0","39","male","4277","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","383","1993640","0.0-377.0","39","male","","DSB","","DSB 00891367","","","","","[0,0,8,9,1,3,6,7]","8","76319800","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","384","2012129","0.0-378.0","39","male","2014637.1000000238","DSBrecall","76319770","DSBrecall","","false","","","","","","8","6","0.75","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","385","2012131","0.0-379.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.75","2014637.1000000238","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","386","2012132","0.0-380.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","3","1","0","0","0.75","","1","3","39","2","1601.457142863955","0.7","9","","","","",""
"","","","","","html-button-response","387","2036925","0.0-381.0","39","male","24793","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","388","2038193","0.0-382.0","39","male","1267","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","389","2040695","0.0-383.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","390","2041856","0.0-384.0","39","male","1160.0999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","391","2043000","0.0-385.0","39","male","1142.300000011921","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","392","2044907","0.0-386.0","39","male","1906.5","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","393","2045990","0.0-387.0","39","male","1082","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","394","2047516","0.0-388.0","39","male","1524.5","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","395","2049243","0.0-389.0","39","male","1725.5","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","396","2051133","0.0-390.0","39","male","1888.6000000238419","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","397","2052273","0.0-391.0","39","male","1139.7999999821186","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","398","2053729","0.0-392.0","39","male","1455","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","399","2053731","0.0-393.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.9","1447.144444445769","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","400","2054927","0.0-394.0","39","male","1196","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","401","2063857","0.0-395.0","39","male","","DSB","","DSB 49116800","","","","","[4,9,1,1,6,8,0,0]","8","00861194","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","402","2079977","0.0-396.0","39","male","2082484.6000000238","DSBrecall","00861994","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","403","2079980","0.0-397.0","39","male","null","","null","","","","","","","","","","","","","","","0","0","0.875","2082484.6000000238","","","","","","","","","","","","","","","","","",""
